land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
12,0.0165958333139618,0.0219473782926797,0.2416126877069473,0.1235365942120552,0.0674058273434639,0.0798623785376548,0.0990718230605125,0.0395949594676494,0.0363170281052589
12,0.01548749996194,0.0395109541714191,0.2408831119537353,0.1153210625052452,0.0682717859745025,0.0796718820929527,0.099714420735836,0.0412537939846515,0.0375682860612869
5,0.0103458332984398,0.0422704964876174,0.2390847504138946,0.0863573774695396,0.0658872202038765,0.06974808126688,0.0885251238942146,0.0255835726857185,0.0158085878938436
9,0.0093125001682589,0.0119742155075073,0.2390667796134948,0.0829717367887497,0.0565257631242275,0.0546912029385566,0.0522237531840801,0.0427779406309127,0.0412915423512458
10,0.0090333334325502,0.0460129790008068,0.2389805614948272,0.0956976637244224,0.0707184746861457,0.0634132176637649,0.0703223347663879,0.0439443625509738,0.0468153953552246
1,0.0080541666053856,0.0242715589702129,0.2389456331729889,0.082769401371479,0.0636555254459381,0.061080876737833,0.0738415420055389,0.0354470796883106,0.0286873988807201
9,0.0075416666222736,0.0494479797780513,0.2389736324548721,0.0740085914731025,0.0637872219085693,0.069569781422615,0.0828388035297393,0.0326618291437625,0.0263069551438093
9,0.0067076923039097,0.0308199264109134,0.2389394789934158,0.0668403878808021,0.0594903081655502,0.0549556352198123,0.0577575266361236,0.0461042560636997,0.0444044321775436
12,0.0084500000036011,0.057690106332302,0.2388567775487899,0.0787920206785202,0.0471346750855445,0.058631919324398,0.0631634518504142,0.018060777336359,0.0239570308476686
12,0.0417041668357948,0.0603767447173595,0.373746395111084,0.194280058145523,0.104542426764965,0.1023573353886604,0.1071886643767356,0.0663856714963913,0.0762657523155212
12,0.167433332030972,0.127296581864357,0.4780237078666687,0.289013147354126,0.3304733037948608,0.2817859351634979,0.2932351529598236,0.2343731969594955,0.28241828083992
12,0.120837499698003,0.0998735055327415,0.4824975430965423,0.2639138698577881,0.2787162959575653,0.2084875255823135,0.212529107928276,0.1742921322584152,0.204077273607254
12,0.178820834184686,0.1148895770311355,0.4657091200351715,0.2838547527790069,0.2600860595703125,0.2075375169515609,0.2150326073169708,0.1743296086788177,0.2058473527431488
12,0.0373124998683731,0.0227628238499164,0.2566834688186645,0.152841567993164,0.0515512973070144,0.0672434493899345,0.0918656066060066,0.0237360224127769,0.0181279946118593
12,0.0291291666217148,0.0434782430529594,0.2469196319580078,0.1460262537002563,0.0568902008235454,0.0614725574851036,0.0812961682677269,0.047572873532772,0.0517899096012115
12,0.0269500000091891,0.0268341042101383,0.2467543482780456,0.1477574706077575,0.0620797052979469,0.0627505928277969,0.0674839690327644,0.0395927876234054,0.0408948026597499
10,0.0222625000557552,0.0360966101288795,0.2431053072214126,0.1312523484230041,0.0547415688633918,0.0583151802420616,0.0747296065092086,0.0466926097869873,0.047853022813797
8,0.0201750001093994,0.040537804365158,0.2416556179523468,0.1272199898958206,0.0546235591173172,0.0599036924540996,0.0766039714217186,0.0359944030642509,0.0387585088610649
12,0.121033333862821,0.0402747988700866,0.3488229215145111,0.1482836902141571,0.0509213022887706,0.0426771827042102,0.0442858226597309,0.0435970500111579,0.0205694753676652
12,0.162300000588099,0.0767562761902809,0.3602629005908966,0.2191394567489624,0.1830090880393982,0.1529337763786316,0.160941332578659,0.1637904942035675,0.1985229104757309
12,0.0690458336224159,0.0591767951846122,0.3662577867507934,0.1832508593797683,0.1007676795125007,0.0978765785694122,0.1052528470754623,0.0619181916117668,0.0621662028133869
10,0.0505208337369064,0.0646462440490722,0.3634307980537414,0.1983131170272827,0.0960727781057357,0.0998521745204925,0.109086699783802,0.0715398639440536,0.0779747888445854
10,0.245754164954027,0.1269794851541519,0.4849771857261657,0.2917961776256561,0.2933847904205322,0.2682688534259796,0.2841571569442749,0.2441587299108505,0.2733237743377685
10,0.229636363685131,0.1463051736354828,0.4789514541625976,0.2833711802959442,0.2996195256710052,0.2718556523323059,0.2801826000213623,0.2211910933256149,0.3555711507797241
12,0.234491664295395,0.1244539842009544,0.4737416505813598,0.2910207211971283,0.2762909233570099,0.2442825436592102,0.2552193403244018,0.2070097178220749,0.2436902970075607
10,0.212470832591256,0.1227614432573318,0.4759981632232666,0.2765997648239136,0.2494377046823501,0.2019145637750625,0.2110916972160339,0.1833325028419494,0.2149113416671753
10,0.130533333246907,0.0726482570171356,0.4603488147258758,0.2274972945451736,0.1866213828325271,0.1710955649614334,0.1775422096252441,0.1363609731197357,0.1650746166706085
10,0.102720833693941,0.071020483970642,0.4511726200580597,0.2457058876752853,0.1523477733135223,0.1417624652385711,0.1534086912870407,0.1088254153728485,0.1455732882022857
